start_record	end_record	start_va	end_va	start_line	end_line	function	function_va	match_status	disposition
0x0599ac	0x0599b5	0x8005be60	0x8005be60	19	19	RemoveCloseCops__16AIHigh_BasicPerp	0x8005bd7c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x05997f	0x0599be	0x8005be60	0x8005be60	19	19	RemoveCloseCops__16AIHigh_BasicPerp	0x8005bd7c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x059976	0x0599c7	0x8005be60	0x8005be60	19	19	RemoveCloseCops__16AIHigh_BasicPerp	0x8005bd7c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x059a06	0x059a0f	0x8005be68	0x8005be70	21	21	RemoveCloseCops__16AIHigh_BasicPerp	0x8005bd7c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x0599d9	0x059a18	0x8005be68	0x8005be70	21	21	RemoveCloseCops__16AIHigh_BasicPerp	0x8005bd7c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x0599d0	0x059a21	0x8005be68	0x8005be70	21	21	RemoveCloseCops__16AIHigh_BasicPerp	0x8005bd7c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x05996d	0x059a2a	0x8005be44	0x8005be70	15	21	RemoveCloseCops__16AIHigh_BasicPerp	0x8005bd7c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x059a5c	0x059a65	0x8005be70	0x8005be70	21	21	RemoveCloseCops__16AIHigh_BasicPerp	0x8005bd7c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x059a33	0x059a6e	0x8005be70	0x8005be70	21	21	RemoveCloseCops__16AIHigh_BasicPerp	0x8005bd7c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x059942	0x059a77	0x8005be24	0x8005be98	12	23	RemoveCloseCops__16AIHigh_BasicPerp	0x8005bd7c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x059939	0x059a80	0x8005bdf8	0x8005be98	8	27	RemoveCloseCops__16AIHigh_BasicPerp	0x8005bd7c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x0598fe	0x059a89	0x8005bdc4	0x8005be98	2	27	RemoveCloseCops__16AIHigh_BasicPerp	0x8005bd7c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x0598e0	0x059a92	0x8005bd7c	0x8005bea4	1	30	RemoveCloseCops__16AIHigh_BasicPerp	0x8005bd7c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x0598d7	0x059a9b	0x8005bd7c	0x8005bea4	1	30	RemoveCloseCops__16AIHigh_BasicPerp	0x8005bd7c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x059bcf	0x059bd8	0x8005becc	0x8005becc	2	2	RemoveChaser__16AIHigh_BasicPerpii7copType	0x8005becc	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x059b9e	0x059be1	0x8005becc	0x8005becc	2	2	RemoveChaser__16AIHigh_BasicPerpii7copType	0x8005becc	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x059b84	0x059bea	0x8005becc	0x8005becc	1	2	RemoveChaser__16AIHigh_BasicPerpii7copType	0x8005becc	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x059d1b	0x059d24	0x8005bf08	0x8005bf08	1	1	AddChaser__16AIHigh_BasicPerpii7copType	0x8005bf08	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x059cea	0x059d2d	0x8005bf08	0x8005bf08	1	1	AddChaser__16AIHigh_BasicPerpii7copType	0x8005bf08	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x059cd0	0x059d36	0x8005bf08	0x8005bf08	1	1	AddChaser__16AIHigh_BasicPerpii7copType	0x8005bf08	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x059e5f	0x059e68	0x8005bf5c	0x8005bf5c	1	1	CheckChaserPosition__16AIHigh_BasicPerpii	0x8005bf5c	NEAR	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x059e36	0x059e71	0x8005bf5c	0x8005bf5c	1	1	CheckChaserPosition__16AIHigh_BasicPerpii	0x8005bf5c	NEAR	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x059ef2	0x059efb	0x8005bff8	0x8005bff8	20	20	CheckChaserPosition__16AIHigh_BasicPerpii	0x8005bf5c	NEAR	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x059ec9	0x059f04	0x8005bff8	0x8005bff8	20	20	CheckChaserPosition__16AIHigh_BasicPerpii	0x8005bf5c	NEAR	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x059ec0	0x059f0d	0x8005bfe0	0x8005c07c	19	36	CheckChaserPosition__16AIHigh_BasicPerpii	0x8005bf5c	NEAR	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x059e83	0x059f16	0x8005bfc4	0x8005c084	13	37	CheckChaserPosition__16AIHigh_BasicPerpii	0x8005bf5c	NEAR	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x059e7a	0x059f1f	0x8005bf5c	0x8005c084	1	37	CheckChaserPosition__16AIHigh_BasicPerpii	0x8005bf5c	NEAR	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x059e02	0x059f28	0x8005bf5c	0x8005c084	1	42	CheckChaserPosition__16AIHigh_BasicPerpii	0x8005bf5c	NEAR	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x059fc1	0x059fdc	0x8005c0b8	0x8005c0dc	2	6	Clear__16AIHigh_BasicPerp	0x8005c0b8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x059fb8	0x059fe5	0x8005c0b8	0x8005c0dc	1	7	Clear__16AIHigh_BasicPerp	0x8005c0b8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x05a0c6	0x05a0cf	0x8005c0f4	0x8005c0f4	1	1	__16AIHigh_BasicPerpP8Car_tObj	0x8005c0f4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x05a0bd	0x05a0d8	0x8005c0f4	0x8005c0f4	1	1	__16AIHigh_BasicPerpP8Car_tObj	0x8005c0f4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x05a0ea	0x05a0f3	0x8005c0f4	0x8005c0f4	1	1	__16AIHigh_BasicPerpP8Car_tObj	0x8005c0f4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x05a0e1	0x05a0fc	0x8005c0f4	0x8005c0f4	1	1	__16AIHigh_BasicPerpP8Car_tObj	0x8005c0f4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x05a0b4	0x05a105	0x8005c0f4	0x8005c0f4	1	1	__16AIHigh_BasicPerpP8Car_tObj	0x8005c0f4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x05a0ab	0x05a10e	0x8005c0f4	0x8005c0f4	1	1	__16AIHigh_BasicPerpP8Car_tObj	0x8005c0f4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x05a0a2	0x05a117	0x8005c0f4	0x8005c0f4	1	1	__16AIHigh_BasicPerpP8Car_tObj	0x8005c0f4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x05a099	0x05a120	0x8005c0f4	0x8005c0f4	1	1	__16AIHigh_BasicPerpP8Car_tObj	0x8005c0f4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x05a129	0x05a132	0x8005c0f4	0x8005c0f4	1	1	__16AIHigh_BasicPerpP8Car_tObj	0x8005c0f4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x05a1cc	0x05a1d5	0x8005c13c	0x8005c13c	1	1	_._16AIHigh_BasicPerp	0x8005c13c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a176	0x06a17f	0x8005c164	0x8005c1b8	1	12	__15AIHigh_BasicCopP8Car_tObji	0x8005c164	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a230	0x06a239	0x8005c1ec	0x8005c1ec	1	1	CheckSpikeBelt__15AIHigh_BasicCop	0x8005c1ec	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a227	0x06a242	0x8005c1ec	0x8005c1ec	1	1	CheckSpikeBelt__15AIHigh_BasicCop	0x8005c1ec	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a269	0x06a272	0x8005c210	0x8005c210	3	3	CheckSpikeBelt__15AIHigh_BasicCop	0x8005c1ec	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a24b	0x06a27b	0x8005c210	0x8005c210	3	3	CheckSpikeBelt__15AIHigh_BasicCop	0x8005c1ec	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a296	0x06a29f	0x8005c234	0x8005c234	4	4	CheckSpikeBelt__15AIHigh_BasicCop	0x8005c1ec	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a28d	0x06a2a8	0x8005c234	0x8005c234	4	4	CheckSpikeBelt__15AIHigh_BasicCop	0x8005c1ec	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a2cc	0x06a2d5	0x8005c248	0x8005c248	13	13	CheckSpikeBelt__15AIHigh_BasicCop	0x8005c1ec	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a2c3	0x06a2de	0x8005c248	0x8005c248	13	13	CheckSpikeBelt__15AIHigh_BasicCop	0x8005c1ec	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a2ba	0x06a2e7	0x8005c248	0x8005c248	11	13	CheckSpikeBelt__15AIHigh_BasicCop	0x8005c1ec	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a317	0x06a320	0x8005c258	0x8005c264	19	19	CheckSpikeBelt__15AIHigh_BasicCop	0x8005c1ec	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a2f9	0x06a329	0x8005c258	0x8005c264	19	19	CheckSpikeBelt__15AIHigh_BasicCop	0x8005c1ec	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a2f0	0x06a332	0x8005c258	0x8005c264	17	19	CheckSpikeBelt__15AIHigh_BasicCop	0x8005c1ec	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a2b1	0x06a33b	0x8005c234	0x8005c264	7	19	CheckSpikeBelt__15AIHigh_BasicCop	0x8005c1ec	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a284	0x06a344	0x8005c234	0x8005c264	4	19	CheckSpikeBelt__15AIHigh_BasicCop	0x8005c1ec	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a21e	0x06a34d	0x8005c1ec	0x8005c264	1	19	CheckSpikeBelt__15AIHigh_BasicCop	0x8005c1ec	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a35f	0x06a368	0x8005c278	0x8005c2a0	23	33	CheckSpikeBelt__15AIHigh_BasicCop	0x8005c1ec	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a356	0x06a371	0x8005c264	0x8005c2a0	22	33	CheckSpikeBelt__15AIHigh_BasicCop	0x8005c1ec	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a215	0x06a37a	0x8005c1ec	0x8005c2a0	1	33	CheckSpikeBelt__15AIHigh_BasicCop	0x8005c1ec	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a518	0x06a553	0x8005c3b0	0x8005c3fc	18	26	ShouldIPerformCutOffBlock__15AIHigh_BasicCopiP8Car_tObj	0x8005c2b4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a50f	0x06a55c	0x8005c368	0x8005c3fc	15	26	ShouldIPerformCutOffBlock__15AIHigh_BasicCopiP8Car_tObj	0x8005c2b4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a4cb	0x06a565	0x8005c368	0x8005c3fc	14	26	ShouldIPerformCutOffBlock__15AIHigh_BasicCopiP8Car_tObj	0x8005c2b4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a4c2	0x06a56e	0x8005c308	0x8005c3fc	4	26	ShouldIPerformCutOffBlock__15AIHigh_BasicCopiP8Car_tObj	0x8005c2b4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a462	0x06a577	0x8005c2b4	0x8005c400	1	31	ShouldIPerformCutOffBlock__15AIHigh_BasicCopiP8Car_tObj	0x8005c2b4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a655	0x06a65e	0x8005c414	0x8005c414	1	1	Blockade_AddRoadFlare__FP8coorddef	0x8005c414	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a632	0x06a667	0x8005c414	0x8005c414	1	1	Blockade_AddRoadFlare__FP8coorddef	0x8005c414	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a606	0x06a670	0x8005c414	0x8005c414	1	1	Blockade_AddRoadFlare__FP8coorddef	0x8005c414	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a727	0x06a7cc	0x8005c468	0x8005c468	1	1	Blockade_AddObject__FiP8coorddefi	0x8005c468	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a86d	0x06a91c	0x8005c5e4	0x8005c768	1	29	PlacePointOnRoad__FiP8coorddef	0x8005c5e4	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06aa44	0x06aa5c	0x8005c7e8	0x8005c838	18	25	SetupBlockadeElements__15AIHigh_BasicCopP10blockade_t	0x8005c790	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06aa65	0x06aa7d	0x8005c838	0x8005c894	26	33	SetupBlockadeElements__15AIHigh_BasicCopP10blockade_t	0x8005c790	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06aa20	0x06aa86	0x8005c7e8	0x8005c894	13	33	SetupBlockadeElements__15AIHigh_BasicCopP10blockade_t	0x8005c790	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06aac5	0x06aadd	0x8005c8a8	0x8005c900	45	52	SetupBlockadeElements__15AIHigh_BasicCopP10blockade_t	0x8005c790	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06aae6	0x06aafe	0x8005c900	0x8005c960	53	61	SetupBlockadeElements__15AIHigh_BasicCopP10blockade_t	0x8005c790	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06aaa1	0x06ab07	0x8005c8a8	0x8005c960	39	61	SetupBlockadeElements__15AIHigh_BasicCopP10blockade_t	0x8005c790	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06aa98	0x06ab10	0x8005c89c	0x8005c960	38	61	SetupBlockadeElements__15AIHigh_BasicCopP10blockade_t	0x8005c790	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06aa8f	0x06ab19	0x8005c89c	0x8005c960	38	61	SetupBlockadeElements__15AIHigh_BasicCopP10blockade_t	0x8005c790	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06aa17	0x06ab22	0x8005c7c4	0x8005c960	4	61	SetupBlockadeElements__15AIHigh_BasicCopP10blockade_t	0x8005c790	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06ab34	0x06ab6b	0x8005c974	0x8005ca00	68	86	SetupBlockadeElements__15AIHigh_BasicCopP10blockade_t	0x8005c790	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06ab2b	0x06ab74	0x8005c960	0x8005ca00	67	86	SetupBlockadeElements__15AIHigh_BasicCopP10blockade_t	0x8005c790	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a9fb	0x06ab7d	0x8005c7c4	0x8005ca04	3	93	SetupBlockadeElements__15AIHigh_BasicCopP10blockade_t	0x8005c790	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a9f2	0x06ab86	0x8005c790	0x8005ca04	1	93	SetupBlockadeElements__15AIHigh_BasicCopP10blockade_t	0x8005c790	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06a9e9	0x06ab8f	0x8005c790	0x8005ca04	1	93	SetupBlockadeElements__15AIHigh_BasicCopP10blockade_t	0x8005c790	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06ac7c	0x06ac85	0x8005ca48	0x8005ca48	2	2	HandleBlockadeSpeech__15AIHigh_BasicCop	0x8005ca28	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06ac53	0x06ac8e	0x8005ca48	0x8005ca48	2	2	HandleBlockadeSpeech__15AIHigh_BasicCop	0x8005ca28	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06acf1	0x06ad12	0x8005ca98	0x8005cb3c	18	36	HandleBlockadeSpeech__15AIHigh_BasicCop	0x8005ca28	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06ace8	0x06ad1b	0x8005ca80	0x8005cb3c	17	36	HandleBlockadeSpeech__15AIHigh_BasicCop	0x8005ca28	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06acdf	0x06ad24	0x8005ca80	0x8005cb3c	17	36	HandleBlockadeSpeech__15AIHigh_BasicCop	0x8005ca28	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06acd6	0x06ad2d	0x8005ca60	0x8005cb3c	12	36	HandleBlockadeSpeech__15AIHigh_BasicCop	0x8005ca28	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06aca0	0x06ad36	0x8005ca60	0x8005cb3c	11	36	HandleBlockadeSpeech__15AIHigh_BasicCop	0x8005ca28	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06ac97	0x06ad3f	0x8005ca48	0x8005cb3c	2	36	HandleBlockadeSpeech__15AIHigh_BasicCop	0x8005ca28	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x06ac2b	0x06ad48	0x8005ca28	0x8005cb3c	1	36	HandleBlockadeSpeech__15AIHigh_BasicCop	0x8005ca28	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07e896	0x07e89f	0x8005cb6c	0x8005cb6c	1	1	__14AIHigh_BTC_CopP8Car_tObji	0x8005cb6c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07e969	0x07e972	0x8005cbac	0x8005cc08	1	12	AssignToPlayer__14AIHigh_BTC_CopP15AIHigh_BTC_Perp	0x8005cbac	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07ea31	0x07ea68	0x8005cc1c	0x8005cc68	1	19	GetCheckChasePosition__14AIHigh_BTC_CopP8coorddef	0x8005cc1c	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07ec1c	0x07ec25	0x8005cd48	0x8005cd48	23	23	CheckForNewTarget__14AIHigh_BTC_Cop	0x8005ccb8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07ec13	0x07ec2e	0x8005cd48	0x8005cd48	23	23	CheckForNewTarget__14AIHigh_BTC_Cop	0x8005ccb8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07ec37	0x07ec67	0x8005cd70	0x8005cd9c	27	33	CheckForNewTarget__14AIHigh_BTC_Cop	0x8005ccb8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07ec0a	0x07ec70	0x8005cd48	0x8005cd9c	23	33	CheckForNewTarget__14AIHigh_BTC_Cop	0x8005ccb8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07eb90	0x07ec79	0x8005cd04	0x8005cd9c	16	33	CheckForNewTarget__14AIHigh_BTC_Cop	0x8005ccb8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07eb87	0x07ec82	0x8005ccb8	0x8005cda8	1	39	CheckForNewTarget__14AIHigh_BTC_Cop	0x8005ccb8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07eafd	0x07ec8b	0x8005ccb8	0x8005cde4	1	53	CheckForNewTarget__14AIHigh_BTC_Cop	0x8005ccb8	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07ed54	0x07ed5d	0x8005ce10	0x8005ce70	1	35	StartArrest__14AIHigh_BTC_CopP15AIHigh_BTC_Perp	0x8005ce10	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07ee27	0x07ee30	0x8005ce80	0x8005ced0	1	21	FinishArrest__14AIHigh_BTC_CopP15AIHigh_BTC_Perp	0x8005ce80	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07eefd	0x07ef06	0x8005cee0	0x8005cef4	1	10	FalseArrest__14AIHigh_BTC_CopP15AIHigh_BTC_Perp	0x8005cee0	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07ef9b	0x07efa4	0x8005cefc	0x8005cefc	1	1	FreezeAndEndChase__14AIHigh_BTC_Cop	0x8005cefc	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f02e	0x07f037	0x8005cf04	0x8005cf24	1	7	HudOff__14AIHigh_BTC_Cop	0x8005cf04	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f13f	0x07f148	0x8005cf34	0x8005cf34	1	1	__19AIHigh_BTC_HumanCopP8Car_tObji	0x8005cf34	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f10e	0x07f151	0x8005cf34	0x8005cf34	1	1	__19AIHigh_BTC_HumanCopP8Car_tObji	0x8005cf34	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f18b	0x07f194	0x8005cf34	0x8005cf34	1	1	__19AIHigh_BTC_HumanCopP8Car_tObji	0x8005cf34	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f15a	0x07f19d	0x8005cf34	0x8005cf34	1	1	__19AIHigh_BTC_HumanCopP8Car_tObji	0x8005cf34	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f1d7	0x07f1e0	0x8005cf34	0x8005cf34	1	1	__19AIHigh_BTC_HumanCopP8Car_tObji	0x8005cf34	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f1a6	0x07f1e9	0x8005cf34	0x8005cf34	1	1	__19AIHigh_BTC_HumanCopP8Car_tObji	0x8005cf34	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f1fb	0x07f27d	0x8005cfe0	0x8005d134	19	44	__19AIHigh_BTC_HumanCopP8Car_tObji	0x8005cf34	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f1f2	0x07f286	0x8005cf34	0x8005d134	1	44	__19AIHigh_BTC_HumanCopP8Car_tObji	0x8005cf34	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f105	0x07f28f	0x8005cf34	0x8005d134	1	44	__19AIHigh_BTC_HumanCopP8Car_tObji	0x8005cf34	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f3d9	0x07f434	0x8005d224	0x8005d2f0	4	11	FindRandomBarrierFreeArea__19AIHigh_BTC_HumanCopiii	0x8005d150	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f3bb	0x07f43d	0x8005d200	0x8005d2f8	4	12	FindRandomBarrierFreeArea__19AIHigh_BTC_HumanCopiii	0x8005d150	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f385	0x07f446	0x8005d150	0x8005d2f8	1	14	FindRandomBarrierFreeArea__19AIHigh_BTC_HumanCopiii	0x8005d150	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f521	0x07f52a	0x8005d320	0x8005d374	1	21	ReleaseAndStartChase__19AIHigh_BTC_HumanCopP15AIHigh_BTC_Perp	0x8005d320	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f5db	0x07f64b	0x8005d3b8	0x8005d54c	11	32	FreezeAndEndChase__19AIHigh_BTC_HumanCop	0x8005d390	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f5d2	0x07f654	0x8005d390	0x8005d54c	1	32	FreezeAndEndChase__19AIHigh_BTC_HumanCop	0x8005d390	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f5c9	0x07f65d	0x8005d390	0x8005d54c	1	32	FreezeAndEndChase__19AIHigh_BTC_HumanCop	0x8005d390	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f781	0x07f78a	0x8005d588	0x8005d588	7	7	CheckConditionWithCop0__19AIHigh_BTC_HumanCop	0x8005d564	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f750	0x07f793	0x8005d588	0x8005d588	7	7	CheckConditionWithCop0__19AIHigh_BTC_HumanCop	0x8005d564	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f7cd	0x07f7d6	0x8005d588	0x8005d588	7	7	CheckConditionWithCop0__19AIHigh_BTC_HumanCop	0x8005d564	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f79c	0x07f7df	0x8005d588	0x8005d588	7	7	CheckConditionWithCop0__19AIHigh_BTC_HumanCop	0x8005d564	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f889	0x07f892	0x8005d5a4	0x8005d5a4	9	9	CheckConditionWithCop0__19AIHigh_BTC_HumanCop	0x8005d564	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f858	0x07f89b	0x8005d5a4	0x8005d5a4	9	9	CheckConditionWithCop0__19AIHigh_BTC_HumanCop	0x8005d564	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f8d5	0x07f8de	0x8005d5a4	0x8005d5a4	9	9	CheckConditionWithCop0__19AIHigh_BTC_HumanCop	0x8005d564	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f8a4	0x07f8e7	0x8005d5a4	0x8005d5a4	9	9	CheckConditionWithCop0__19AIHigh_BTC_HumanCop	0x8005d564	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f919	0x07f922	0x8005d5a4	0x8005d5a4	9	9	CheckConditionWithCop0__19AIHigh_BTC_HumanCop	0x8005d564	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f8f0	0x07f92b	0x8005d5a4	0x8005d5a4	9	9	CheckConditionWithCop0__19AIHigh_BTC_HumanCop	0x8005d564	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
0x07f7e8	0x07f934	0x8005d5a4	0x8005d628	9	19	CheckConditionWithCop0__19AIHigh_BTC_HumanCop	0x8005d564	PASS	STRUCTURE_PAIRED_SOURCE_BRACES_REVIEW
